id,name,path,size,quickXorHash,sensitivityLabelId,sensitivityLabelName,createdDateTime,lastModifiedDateTime
013YKIC6CMGMEMP5HSIBK2LIY6BS43B2UH,Contract_Addendum_CNT123_R2.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Contract_Addendum_CNT123_R2.docx,16482,gd9JKLhFLJaJq7IoutlhT01AIXg=,,Confidential \ All Employees,2018-04-25T00:27:00Z,2018-07-14T14:39:00Z
013YKIC6FPVWKEOWD5QRLKUMCSUHGMKG7W,Employee_Resume_Smith.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Employee_Resume_Smith.docx,17698,XU2SmzF2UGGr0B8Rkcw611aFiNk=,,Confidential \ All Employees,2025-10-15T16:27:00Z,2026-07-07T11:46:00Z
013YKIC6G7DIJYTEBI5BNJIQ4G5RRI6YJH,Customer_Contract.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Customer_Contract.zip,589824,Strgr4AUsm5ZsW4NNUNGgKY8c0w=,,,2023-09-01T18:23:00Z,2025-01-01T18:16:00Z
013YKIC6A64SMXB7T3Y5N2JMGRGWJSIBUI,Finance_Audit_2023_Q3.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Finance_Audit_2023_Q3.pdf,438272,2G6I+sdHsURT7SoSbwuSbUeaKAc=,,,2025-10-24T14:28:00Z,2026-01-10T10:02:00Z
013YKIC6FOYFLJUESAXROIAJLB2RWNO7ZM,Finance_Audit_2025_Q3.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Finance_Audit_2025_Q3.docx,17584,am5+fM8+32E6m1k94gBB6RB+WuQ=,,Confidential \ All Employees,2022-05-21T01:11:00Z,2023-07-17T12:17:00Z
013YKIC6HEZ3NXWOZL3NJ3HJH2YUNMQ32B,Invoice_2024_1001.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Invoice_2024_1001.xlsx,71680,4txNC/Ugi0uT+yhXbgU2DAeyzh8=,,,2011-02-20T22:17:00Z,2012-02-21T22:46:00Z
013YKIC6DQ5S25DMZLMRMLICHG6PGJM2OI,Legal_Agreement_NDA_GlobalTech.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Legal_Agreement_NDA_GlobalTech.zip,98304,GtrQRNde0vVZ1+moNHSvkKCnRYk=,,,2017-03-27T21:17:00Z,2023-09-06T21:46:00Z
013YKIC6AOMPYVVDQESNOJYUVHOGVNL6WK,Marketing_Campaign_NewYear_May.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Marketing_Campaign_NewYear_May.docx,17243,7eCHVGVxSz1n3T/6db1AnIhI4Ek=,,Confidential \ All Employees,2022-06-25T22:13:00Z,2023-05-07T23:14:00Z
013YKIC6CBEIFPHVDDHZL3CCTFCMDGEW3O,Project_KAM-Alpha_Scope.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/Project_KAM-Alpha_Scope.zip,939008,PgZEFK9XJi0UsnVvkds/H80zA/A=,,,2017-03-27T21:17:00Z,2023-09-06T21:46:00Z
013YKIC6DHVRBVRDO6KVPJTO6UMVFE763U,PurchaseOrder_PO5678.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-SOC/Team-SOC-Technologie-Softwareentwicklung/PurchaseOrder_PO5678.pdf,58368,oEQeu9ZooAF/F01Mq64+OTn30dI=,,,2018-03-24T09:42:00Z,2023-10-26T18:20:00Z
013YKIC6BCCR5OLKZRTFJLD5NP6G3PMULI,Budget_Plan_Legal_FY2023.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Budget_Plan_Legal_FY2023.txt,22592,f2Qae2Wr9IfaYpI+JU/cjUgpNeg=,,,2023-12-06T10:36:00Z,2024-07-09T05:14:00Z
013YKIC6C7V2CJR6AYGZIKCISQXPQUXNS3,Budget_Plan_Marketing_FY2025.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Budget_Plan_Marketing_FY2025.zip,942080,aKcJBWinCQVopwkFaMcHBWinCQU=,,,2023-09-28T12:23:00Z,2024-01-01T13:02:00Z
013YKIC6C5FARUAPA4C5MKO53IFOHJ4QTD,Compliance_Report_SOX_2023.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Compliance_Report_SOX_2023.zip,915456,LzbGLLl9N+9rzidsthYDnBvlTyQ=,,,2022-04-24T11:50:00Z,2022-12-09T21:40:00Z
013YKIC6GUEQCRBSHAWZPYQKWG4YI7WZLM,Contract_Addendum_CNT001_Final.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Contract_Addendum_CNT001_Final.pptx,223232,5wlGXMyNU2sWp8Dn3X3HVn5rsd4=,,,2020-03-04T09:21:00Z,2020-11-12T04:21:00Z
013YKIC6EMLK4XVVPE3VJKEH2COBCJIQRV,Contract_Addendum_CNT123_R2.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Contract_Addendum_CNT123_R2.zip,462848,WZB/DlspMbPOh8nHMiJV/HSSaRs=,,,2019-10-03T16:59:00Z,2020-06-16T07:01:00Z
013YKIC6FDO6BW67DIURIISW5QS22GL6FC,Customer_Contract.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Customer_Contract.docx,17736,n1LGJ6tBm3aFpjgaOZc9XOo3JLo=,,Confidential \ All Employees,2018-09-03T13:49:00Z,2023-05-20T21:42:00Z
013YKIC6EGOTKA6WGM4JL23TEFTLEZOJMG,Customer_Contract.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Customer_Contract.xlsx,78848,I5ZdTFRZK72vlK/XZpcQWQwSQbA=,,,2016-12-25T12:50:00Z,2018-01-16T21:40:00Z
013YKIC6ERONL2OBMQ2BLLJ2MZ7OBPSXA6,Customer_CUST7007_Contract.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Customer_CUST7007_Contract.pdf,120832,nYean0SbidQVtcfJqdWVMCS3of0=,,,2025-05-18T13:30:00Z,2025-09-07T20:45:00Z
013YKIC6CGMPGPFVZQCRKZWRFYGDO6ISS7,Customer_CUST1001_Contract.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Customer_CUST1001_Contract.pptx,327680,AAAAAAAAAAAAAAAAAAAFAAAAAAA=,,,2023-09-28T12:23:00Z,2024-01-01T13:02:00Z
013YKIC6GML467UB56ONKY7D3PAKIJ5HIT,Finance_Audit_2025_Q2.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Finance_Audit_2025_Q2.docx,17903,defYAwJPWWaog0Pt3ZcwK25eu4M=,,Confidential \ All Employees,2023-06-03T16:59:00Z,2024-02-15T08:01:00Z
013YKIC6EE2K6JNRMKBBKING2N3CZRNIOT,Invoice_2021_1003.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Invoice_2021_1003.xlsx,7168,lykv99O5MUX+O6IB+gysaukHY0A=,,,2018-09-03T13:49:00Z,2023-05-20T21:42:00Z
013YKIC6E7OIHDEP7SDVO3C5FVIPSTXKD6,Invoice_2024_1001.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Invoice_2024_1001.pptx,343040,ECbCT0r9oiAlHwE1g53GmetEdSk=,,,2024-06-12T20:19:00Z,2025-07-10T14:46:00Z
013YKIC6EPHAQ7TBIK6ZPYZUKJGQ7DTRWL,Invoice_2024_1001.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Invoice_2024_1001.zip,462848,y65ucF3zALxVhWztcSRoswlsMd0=,,,2021-11-30T18:50:00Z,2025-05-06T09:55:00Z
013YKIC6CHZRNJPGWYZBI2MYKCX7CXC2HP,Invoice_2025_5890.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Invoice_2025_5890.pdf,343040,Y506OYSZEjv8KcZt2J+UFuXiYSo=,,,2016-10-27T23:59:00Z,2019-02-18T15:51:00Z
013YKIC6ESQM45IEQ7YVKYEF56D4C4VTKO,Legal_Agreement_SLA_HealthPlus.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Legal_Agreement_SLA_HealthPlus.txt,12292,iySL4JE+R5N1cfyEmgzTVbHZ2qg=,,,2022-09-01T16:25:00Z,2024-03-07T00:15:00Z
013YKIC6G24HUQX3VABNJIB2CMTHBPELJP,Meeting_Minutes_Board_2024-01-15.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Meeting_Minutes_Board_2024-01-15.pptx,231424,9vdtAq+ieokQ6yVEa/iTfQLeXU0=,,,2022-04-22T15:10:00Z,2024-05-21T09:50:00Z
013YKIC6EMHENPOXKCPNLJ22EGFGOMZMMA,Project_KAM-Alpha_Scope.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Project_KAM-Alpha_Scope.docx,17449,goCQKNZf1nSx7NlM6Fosr5qhD0M=,,Confidential \ All Employees,2023-05-21T00:13:00Z,2025-03-21T19:16:00Z
013YKIC6CUFGMHFC3LT5NKANR3JSK4OK6U,Project_DEV-Phoenix_Specs.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Project_DEV-Phoenix_Specs.txt,6262,T8jjk2WOkuizsw1zTSe3tuveKko=,,,2024-06-19T16:25:00Z,2025-02-06T00:15:00Z
013YKIC6HH5CEZ6IJROJPKQYWKVZ7HKFMN,Project_KAM-Alpha_Scope.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Project_KAM-Alpha_Scope.tar.gz,242688,NsNEEht1wnjgnCmRlxQ9SxPLq1o=,,,2022-03-31T23:59:00Z,2023-05-24T14:51:00Z
013YKIC6GKALOMPDX7WRKYDLK66KWSR7WW,Project_KAM-Alpha_Scope.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Project_KAM-Alpha_Scope.txt,13328,Vq0L4sZifEJQIdQAhVu5K2DR4Y0=,,,2019-09-27T20:19:00Z,2021-09-16T03:45:00Z
013YKIC6BEDUIWIP5BN5K3I2VGNKIR57HW,Project_OP-Delta_Specs.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Project_OP-Delta_Specs.xlsx,43008,8dC8ZNbbqFGAB3LQo/rP5zMhKfk=,,,2022-04-24T11:50:00Z,2022-12-09T21:40:00Z
013YKIC6G7QZZB4KQ4NVJ3GJNT5PKYQR7A,Sales_Forecast_Q1_2025.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Sales_Forecast_Q1_2025.pptx,415744,libetHXdcJN6GWaevdy8ifBduQI=,,,2023-10-01T01:28:00Z,2025-01-05T10:42:00Z
013YKIC6EJHQVYEUCDBZPJ3AKPZEH47AQD,Support_Case_CASE042_Low.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Support_Case_CASE042_Low.txt,2169,V9kYC+CQhBeMoRAoZ7e2eySHegw=,,,2023-06-03T16:59:00Z,2024-02-15T08:01:00Z
013YKIC6FSGH6Q6B724VMYDEFHLYR4H7XN,Training_Material_Leadership_Beginner.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Betrieb-und-Projekte-Projektmanagement/Training_Material_Leadership_Beginner.tar.gz,288768,o/YuxPg2k/wMIwvw1imZTvkkwJU=,,,2023-08-03T08:21:00Z,2024-04-12T03:21:00Z
013YKIC6E6NYGJB5P6DJP2HXGTYM6URKB3,Annual_Report_2024.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Annual_Report_2024.pptx,260096,uD6wWx+OaL8qrT8AYMsCtF5vlb8=,,,2022-09-04T06:30:00Z,2025-03-13T21:55:00Z
013YKIC6BCU7INHUTASBMIWB7ELS4HCZMM,Annual_Report_2024.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Annual_Report_2024.txt,50275,daNoD2lwmyRSvauS6//PycuZU7A=,,,2023-12-07T23:41:00Z,2025-02-02T03:53:00Z
013YKIC6HMBPSPVT5I45PJKA2DFGTYMSSX,Annual_Report_2024.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Annual_Report_2024.zip,994304,TvSrWl7bLgjR/kdJ4GP1KNYDE7A=,,,2024-07-03T11:20:00Z,2025-01-02T14:53:00Z
013YKIC6A3S5ERWR6ZKBLZIAZLWBATE37N,Budget_Plan_Admin_FY2025.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Budget_Plan_Admin_FY2025.xlsx,73728,2Q122Y0WffmNWu3GUpeGCnjGus4=,,,2017-11-21T07:30:00Z,2023-06-18T20:55:00Z
013YKIC6DCJK26JNSFCZL2FQUH22YEDLYQ,Finance_Audit_2023_Q3.pdf,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Finance_Audit_2023_Q3.pdf,340992,rvtvhlxoi8lYQl7mranlzIeAvz8=,,,2022-04-12T19:05:00Z,2025-02-20T00:21:00Z
013YKIC6AX3WOVWXC5HJPLWOUKONQM46DD,Invoice_2024_1001.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Invoice_2024_1001.tar.gz,276480,6Gh9kTyU/AkZTDmFi3tXIwiyWAQ=,,,2011-04-17T11:20:00Z,2020-04-16T13:53:00Z
013YKIC6BEZ2VNBSP5QJOJLWM6LCJ2DYA5,IT_Ticket_TKT00789_Network.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/IT_Ticket_TKT00789_Network.pptx,209920,tnLTxb2Jx1Si36LuFn0YzAIwGTk=,,,2010-12-31T11:43:00Z,2024-12-30T13:57:00Z
013YKIC6FASGKTNKOWTVPYLAXHKALWHQKB,Legal_Agreement_SOW_FastRetail.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Legal_Agreement_SOW_FastRetail.pptx,283648,nyrAAjJJXY+vkMd3/6Fov1VmhUs=,,,2019-04-20T15:52:00Z,2019-09-12T12:53:00Z
013YKIC6GLDZBGGXIKNRJINUCVVIZCZSSX,Marketing_Campaign_SpringSale_May.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Marketing_Campaign_SpringSale_May.pptx,186368,qkHXuLC8aMtPPkqgOjWaoWQB7IQ=,,,2022-05-07T20:00:00Z,2023-03-15T03:48:00Z
013YKIC6GCVUKIPSABZRL2TSMV5PK6AIZ5,Meeting_Minutes_Review_2024-09-05.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Meeting_Minutes_Review_2024-09-05.docx,16657,+YjjQWJ3QRqpIlJiUhYTsYOetAU=,,Confidential \ All Employees,2023-10-26T02:24:00Z,2024-05-20T06:20:00Z
013YKIC6C5FATABXI5GNOLOOHAGM6E7ISF,Marketing_Campaign_SummerPromo_Jan.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Marketing_Campaign_SummerPromo_Jan.xlsx,90112,vYkJXH7PwMjbXLvUULzv7LGzaTg=,,,2020-02-07T12:16:00Z,2020-11-01T06:20:00Z
013YKIC6F7PYPMMXPMOBIIQTILZPH2WWQN,Operations_SOP_SOP045.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Operations_SOP_SOP045.docx,17572,qVznXGPhtyS/vUxRjHGTGZBp4a8=,,Confidential \ All Employees,2024-07-03T11:20:00Z,2025-01-02T14:53:00Z
013YKIC6GT4J4A3QLWRZJ263DK3KNGBMN5,Project_DEV-Phoenix_Specs.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Project_DEV-Phoenix_Specs.tar.gz,893952,4AGfYW6wVVG3aEU0MZvvorJpLek=,,,2017-05-07T19:12:00Z,2023-01-29T08:03:00Z
013YKIC6DDWFDZVLNZAJK32O6N25XCVI6N,Project_KAM-Alpha_Scope.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Project_KAM-Alpha_Scope.pptx,796672,VhLQU8nS7loxR+SFAmwkaHjCRnI=,,,2018-06-05T22:22:00Z,2018-07-11T20:23:00Z
013YKIC6CVU6OD72LQ3NIK5THVYWJ6HMJ6,Project_KAM-Alpha_Scope.tar.gz,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Project_KAM-Alpha_Scope.tar.gz,259072,0Zp5N+53KHjFd4HyxWnhPvdFGIU=,,,2020-09-29T02:24:00Z,2021-04-24T06:20:00Z
013YKIC6BZBDUIE6OPUNNLQGVWDJJK4KEN,PurchaseOrder_PO9012.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/PurchaseOrder_PO9012.txt,18533,jsnPMD2kMxkWnguUwHvthVPZ+Rk=,,,2020-02-07T12:16:00Z,2020-11-01T06:20:00Z
013YKIC6HRWCIUYON4NNJ2PI5DVRO4HDKV,Project_OP-Delta_Specs.xlsx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Project_OP-Delta_Specs.xlsx,92160,m5txuXf+nC8eOZKES05HM+Fj4+0=,,,2021-12-31T04:31:00Z,2022-12-21T20:52:00Z
013YKIC6GQ6XUNHWTEU5NIVIWS3XZIFGWX,RnD_Prototype_Phoenix_v3.0.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/RnD_Prototype_Phoenix_v3.0.docx,16602,oxQTkn+CZ9TWp5hqaOSuBw0v7os=,,Confidential \ All Employees,2018-11-12T04:49:00Z,2021-02-28T21:49:00Z
013YKIC6DHYMZZ4MFPQ5PL3ACZ7WS3OT3I,RnD_Prototype_Neptune_v1.0.zip,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/RnD_Prototype_Neptune_v1.0.zip,196608,FobkMd4q2XSKclDxPVqPNiCsgUc=,,,2022-07-02T01:02:00Z,2023-11-07T01:02:00Z
013YKIC6EJRRFTI6E3C5LLSWQG7FRN5G7M,Annual_Report_2024.pptx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Team-Supplier-Management-People-und-Culture-Learning-und-Development/Annual_Report_2024.pptx,440320,YWNzsa/wOci3M6aM8EtgTLSPBts=,,,2023-06-01T20:19:00Z,2024-06-19T03:45:00Z
013YKIC6BK2R6W472TBZM2ITZGS3ZDBPU4,Salary_Overview_Finance_Jul.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Facility-und-Workplace-Management/Salary_Overview_Finance_Jul.txt,20524,MGmtDaeVhOl7gYvCYs7T3To9NnA=,,,2016-03-13T04:31:00Z,2018-02-14T20:52:00Z
013YKIC6DXVACCMIVYZBNLY4T2IMLXVKQI,Employee_Resume_Smith.docx,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Team-Supplier-Management-People-und-Culture-Learning-und-Development/Employee_Resume_Smith.docx,16834,MVkx2Qh9fyRtqz9WMyTSzeGCQmM=,,Confidential \ All Employees,2018-03-16T00:36:00Z,2021-03-11T18:20:00Z
013YKIC6CULLHA4SNEDVKJMFHA64G5LK3L,Customer_CUST3003_Contract.txt,/drives/b!47z2fa2kOE-nHqWpGUu8yVsbnC4KYSFDnwdNPUJEe0bcXpVu_FG2SJXMRn1vb2k0/root:/JOB9/Team-Supplier-Management/Team-Supplier-Management-People-und-Culture-Learning-und-Development/Customer_CUST3003_Contract.txt,15398,uHhdnjNwcAVK7M2YAvLPuUGQWN0=,,,2022-07-23T10:38:00Z,2024-10-22T04:50:00Z
