"name";"dir";"extension";"size";"mtime_datetime";"ctime_datetime";"atime_datetime";"path_length";"path_depth";"owner"
"HR_Onboarding_EMP456_Weber.zip";"C:\share\Job6\Abteilung-Accounting\Vertrieb-und-Marketing-Customer-Success";".zip";"501760";"12.05.2023 17:35:00";"03.01.2022 02:43:00";"12.07.2023 09:12:00";"105";"5";""
"Annual_Report_2024.zip";"C:\share\Job5\Abteilung-Cloud-Infrastructure\Finanzen-Vertragswesen-und-Einkauf";".zip";"501760";"19.05.2020 22:55:00";"07.04.2020 15:32:00";"12.11.2025 00:09:00";"102";"5";""
"Project_KAM-Alpha_Scope.pptx";"C:\share\Job4\Bereich-Learning-und-Development\Data-und-Analytics-BI-KI-Governance";".pptx";"501760";"24.08.2025 17:46:00";"27.03.2024 04:10:00";"10.11.2025 13:33:00";"111";"5";""
"Compliance_Report_GDPR_2022.zip";"C:\share\Job7\Abteilung-AI-und-Automation\Abteilung-AI-und-Automation-Facility-und-Workplace-Management";".zip";"501760";"01.06.2023 14:13:00";"17.12.2022 19:43:00";"15.01.2024 08:36:00";"135";"5";""
"Customer_Contract.pdf";"C:\share\Job7\Abteilung-Talent-Development\Abteilung-Talent-Development-Digital-Transformation-Prozessdigitalisierung";".pdf";"501760";"23.09.2025 00:32:00";"03.08.2024 15:39:00";"27.10.2025 12:13:00";"139";"5";""
"PurchaseOrder_PO1001.pdf";"C:\share\Job6\Abteilung-HR-Services\Betrieb-und-Projekte-Prozessmanagement";".pdf";"501760";"16.10.2025 16:42:00";"11.09.2025 14:51:00";"06.11.2025 10:24:00";"99";"5";""
"Contract_Addendum_CNT456_Final.pdf";"C:\share\Job9\Team-DevOps\Team-DevOps-People-und-Culture-Learning-und-Development\Sales-Operations-CRM-Kundenmanagement-Public-Sector\Personal-Mitarbeiter-Fuehrungskraefte-Schulung-Compliance-Schulung-Teilnahmebestaetigung\Application-Development-Premium-Serie-Sprint-Sprint-02\IT-Projekt-Cloud-Migration-Phase-Go-Live-Technische-Spezifikation-Development\IT-Helpdesk-Benutzersupport-Geraetemanagement-L2-Support\Produktentwicklung-Premium-Serie-Version-Sprint-04-Testberichte-UAT-Ergebnisse\Security-Operations-SIEM-Patchmanagement-Ueberwachung";".pdf";"501760";"13.01.2024 18:52:00";"27.04.2023 08:24:00";"26.07.2024 13:36:00";"580";"12";""
"Meeting_Minutes_Planning_2024-06-10.pdf";"C:\share\Job8\Abteilung-Incident-Response\Digital-Transformation-Prozessdigitalisierung";".pdf";"501760";"23.08.2025 09:35:00";"20.05.2025 20:16:00";"29.09.2025 10:36:00";"127";"5";""
"IT_Ticket_TKT00456_Software.pptx";"C:\share\Job4\Bereich-Learning-und-Development\Bereich-Learning-und-Development-People-und-Culture-Learning-und-Development\IT-Projekt-Data-Warehouse-Phase-Go-Live-Technische-Spezifikation-Testing\Lieferant-IT-Services-GmbH-Rahmenvertrag-2022-Bestellungen-Lieferscheine-Rechnungen-Q2\Accounting-Hauptbuch-Debitoren-Kreditoren-Steuer-2025\Kundenprojekt-Weber-Industriebedarf-Anforderungsanalyse-Konzeption-Umsetzung-Project-Kickoff\Application-Development-Premium-Serie-Sprint-Sprint-02\Solution-Architecture-Systemlandschaften-Design-E-Commerce-Platform";".pptx";"500736";"01.02.2023 09:17:00";"06.05.2022 19:25:00";"15.02.2023 12:24:00";"586";"11";""
"Annual_Report_2024.zip";"C:\share\Job10\Team-UX-Lab\Technologie-Softwareentwicklung";".zip";"500736";"09.02.2024 08:09:00";"09.02.2011 18:01:00";"14.01.2025 12:35:00";"81";"5";""
"Employee_Resume_Smith.pptx";"C:\share\Job1\05-CHRO-Personal-und-Kultur\Betrieb-und-Projekte-Projektmanagement\Finance-Reporting-Team-Finanzberichte-Dashboards-FY-2024\Security-Operations-SIEM-Patchmanagement-Ueberwachung\Produktentwicklung-Economy-Line-Version-Sprint-05-Testberichte-Systemtests-Ergebnisse\CRM-Team-Datenpflege-Prozessoptimierung-Lead-Management\Finance-Reporting-Team-Finanzberichte-Dashboards-Q2-2024\Legal-Review-Team-Vertragspruefung-Dokumentation-Lizenzvertrag\QA-Testing-Qualitaetssicherung-Regression-Integrationstests\Office-Management-Organisation-Fuhrpark-Poststelle-Hamburg";".pptx";"500736";"13.04.2025 00:11:00";"15.01.2024 01:29:00";"22.04.2025 10:52:00";"599";"13";""
"Invoice_2024_1001.pptx";"C:\share\Job3\Bereich-IT-Security-Management\Vertrieb-und-Marketing-B2B-B2C-Kanaele";".pptx";"500736";"10.01.2021 21:33:00";"02.10.2016 11:29:00";"18.05.2025 17:46:00";"106";"5";""
"Budget_Plan_Operations_FY2023.tar.gz";"C:\share\Job4\Bereich-Customer-Success\Betrieb-und-Projekte-Projektmanagement\Infrastructure-Services-Server-Storage-Netzwerke-Backup-Server\Recruiting-Bewerbungsmanagement-Interviews-Product-Manager-2024\Security-Operations-SIEM-Patchmanagement-Ueberwachung\Incident-Response-Security-Response-Forensik-Data-Breach\Sales-Operations-CRM-Kundenmanagement-Healthcare\Risk-Management-Risikobewertung-Audits-Operational-Risk\Security-Operations-SIEM-Patchmanagement-Ueberwachung";".gz";"499712";"09.03.2025 21:04:00";"13.09.2023 09:32:00";"15.04.2025 23:24:00";"511";"12";""
"Employee_Schneider_Anna_Resume.pptx";"C:\share\Job4\Bereich-Rechnungswesen\People-und-Culture-Learning-und-Development";".pptx";"499712";"16.07.2021 19:18:00";"20.10.2020 10:21:00";"23.05.2024 23:10:00";"116";"5";""
"Training_Material_CyberSecurity_Advanced.pptx";"C:\share\Job5\Bereich-Facility-und-Workplace\Technologie-Softwareentwicklung";".pptx";"499712";"11.04.2021 18:28:00";"12.01.2016 11:42:00";"23.06.2021 10:42:00";"122";"5";""
"Sales_Forecast_Q1_2022.pdf";"C:\share\Job5\Bereich-Facility-und-Workplace\Technologie-Softwareentwicklung";".pdf";"499712";"23.02.2025 20:06:00";"18.11.2024 17:58:00";"17.03.2025 23:16:00";"103";"5";""
"Customer_CUST1001_Contract.tar.gz";"C:\share\Job5\Bereich-Digital-Transformation\Vertrieb-und-Marketing-Customer-Success";".gz";"499712";"19.03.2023 05:34:00";"07.10.2022 14:22:00";"14.07.2023 15:45:00";"118";"5";""
"Salary_Overview_Operations_Nov.pptx";"C:\share\Job7\Abteilung-Solution-Architecture\Finanzen-Finanzmanagement-Controlling\Office-Management-Organisation-Fuhrpark-Poststelle-Koeln\Sustainability-Team-Nachhaltigkeitsberichte-Umweltprojekte-CO2-Reduktion\Field-Operations-Ausseneinsaetze-Nord-Q1\Employer-Branding-Karriereportal-Social-Media-Hochschulmarketing\Product-Management-Produktstrategie-Roadmap-Backlog-Premium-Suite";".pptx";"499712";"17.11.2024 15:30:00";"18.10.2023 04:58:00";"27.09.2025 13:37:00";"421";"10";""
"Employee_Resume_Smith.pptx";"C:\share\Job8\Abteilung-Threat-Intelligence\Finanzen-Rechnungswesen-und-Buchhaltung";".pptx";"499712";"10.03.2023 07:17:00";"12.08.2022 02:14:00";"09.11.2023 03:58:00";"110";"5";""
"Support_Case_CASE999_High.pdf";"C:\share\Job8\Abteilung-DevOps\Finanzen-Finanzmanagement-Controlling";".pdf";"498688";"28.06.2024 08:45:00";"06.01.2022 17:23:00";"26.11.2024 22:52:00";"98";"5";""
"Invoice_2024_1003.tar.gz";"C:\share\Job4\Bereich-Vertrieb\People-und-Culture-Talent-Acquisition";".gz";"498688";"01.04.2020 23:27:00";"02.04.2011 05:15:00";"07.11.2022 19:52:00";"93";"5";""
"Sales_Forecast_Q2_2025.pptx";"C:\share\Job4\Bereich-Customer-Success\Facility-und-Workplace-Management";".pptx";"498688";"16.03.2024 04:19:00";"29.10.2023 20:04:00";"09.09.2024 18:07:00";"100";"5";""
"Support_Case_CASE001_Medium.zip";"C:\share\Job4\Bereich-HR-Operations\Facility-und-Workplace-Management";".zip";"497664";"13.03.2025 18:12:00";"24.03.2022 00:34:00";"08.04.2025 06:22:00";"101";"5";""
"Invoice_2021_1002.zip";"C:\share\Job1\Compliance-und-Risk-Management\Betrieb-und-Projekte-Prozessmanagement";".zip";"497664";"22.10.2019 15:03:00";"07.10.2019 09:00:00";"09.06.2024 21:46:00";"105";"5";""
"Budget_Plan_Marketing_FY2025.zip";"C:\share\Job2\ESG-und-Nachhaltigkeit\Betrieb-und-Projekte-Netzbetrieb";".zip";"497664";"18.01.2017 07:11:00";"16.11.2011 02:27:00";"08.02.2021 12:27:00";"102";"5";""
"Invoice_2024_1001.pptx";"C:\share\Job5\Bereich-Facility-und-Workplace\Bereich-Facility-und-Workplace-Finanzen-Rechnungswesen-und-Buchhaltung\Project-Office-INIT-KAM-456-Koordination-Reporting\Sustainability-Team-Nachhaltigkeitsberichte-Umweltprojekte-Energieeffizienz\Risk-Management-Risikobewertung-Audits-Cyber-Risk\Solution-Architecture-Systemlandschaften-Design-Cloud-Migration";".pptx";"497664";"24.05.2023 01:12:00";"03.08.2022 09:16:00";"12.12.2024 11:29:00";"379";"9";""
"IT_Ticket_TKT00456_Hardware.pptx";"C:\share\Job8\Abteilung-DevOps\Facility-und-Workplace-Management";".pptx";"497664";"20.02.2023 11:03:00";"09.11.2018 17:16:00";"04.12.2023 11:42:00";"97";"5";""
"IT_Ticket_TKT01234_Security.pptx";"C:\share\Job8\Abteilung-QA-und-Testing\Data-und-Analytics-BI-KI-Governance";".pptx";"496640";"15.11.2021 13:58:00";"04.06.2018 03:18:00";"08.11.2024 09:17:00";"107";"5";""
"Project_KAM-Alpha_Scope.pdf";"C:\share\Job4\Bereich-HR-Operations\Betrieb-und-Projekte-Prozessmanagement";".pdf";"496640";"15.03.2023 04:48:00";"07.05.2022 22:00:00";"24.04.2023 12:28:00";"102";"5";""
"Operations_SOP_SOP045.tar.gz";"C:\share\Job2\GB-Betrieb-und-Projekte\GB-Betrieb-und-Projekte-Finanzen-Finanzmanagement-Controlling";".gz";"496640";"12.07.2022 06:50:00";"05.08.2017 12:38:00";"27.11.2023 19:17:00";"128";"5";""
"IT_Ticket_TKT01234_Hardware.pptx";"C:\share\Job4\Bereich-HR-Operations\Betrieb-und-Projekte-Prozessmanagement";".pptx";"495616";"17.11.2025 16:20:00";"09.04.2025 14:23:00";"17.11.2025 22:16:00";"107";"5";""
"Legal_Agreement_MSA_FastRetail.pdf";"C:\share\Job10\Team-UX-Lab\Technologie-Softwareentwicklung";".pdf";"495616";"24.12.2024 01:15:00";"05.09.2024 12:34:00";"10.04.2025 06:31:00";"93";"5";""
"Employee_Weber_Emma_Resume.pptx";"C:\share\Job5\Abteilung-Project-Office\People-und-Culture-Learning-und-Development";".pptx";"495616";"07.12.2014 23:19:00";"09.04.2012 06:27:00";"02.04.2024 19:45:00";"114";"5";""
"Marketing_Campaign_SpringSale_Jan.tar.gz";"C:\share\Job6\Abteilung-Digital-Marketing\People-und-Culture-Learning-und-Development";".gz";"494592";"25.06.2025 17:03:00";"12.05.2024 04:39:00";"18.10.2025 03:34:00";"126";"5";""
"Employee_Resume_Smith.pdf";"C:\share\Job7\Abteilung-Talent-Development\Abteilung-Talent-Development-People-und-Culture-Learning-und-Development";".pdf";"494592";"05.03.2020 13:00:00";"09.07.2016 17:35:00";"22.10.2022 15:21:00";"141";"5";""
"Salary_Overview_Legal_Sep.pptx";"C:\share\Job8\Abteilung-QA-und-Testing\Betrieb-und-Projekte-Netzbetrieb";".pptx";"494592";"07.05.2025 01:26:00";"19.06.2022 22:23:00";"25.09.2025 06:12:00";"102";"5";""
"Contract_Addendum_CNT123_R3.pdf";"C:\share\Job8\Abteilung-Infrastructure-Services\Technologie-IT-Operations";".pdf";"494592";"27.09.2023 21:08:00";"05.01.2019 17:01:00";"07.12.2024 20:22:00";"105";"5";""
"Customer_Contract.pptx";"C:\share\Job7\Abteilung-Talent-Development\Technologie-Softwareentwicklung\Digital-Marketing-SEO-Social-Media-Produktlaunch-Q2-2023\AI-Research-Machine-Learning-NLP-Pilotprojekte-Recommendation-Engine\UX-UI-Design-Designsysteme-Nutzererfahrung-Mobile-Redesign\Key-Account-Management-Grosskundenbetreuung-Weber-Industriebedarf\Analytics-Team-Data-Visuals-Forecasting-Customer-Churn\Azure-Team-Cloud-Betrieb-Automatisierung-Azure-SQL";".pptx";"493568";"22.03.2023 22:10:00";"18.01.2023 08:31:00";"29.10.2024 13:48:00";"454";"11";""
"Meeting_Minutes_Planning_2024-06-10.pptx";"C:\share\Job9\Team-Network\Vertrieb-und-Marketing-Customer-Success";".pptx";"493568";"24.09.2020 16:08:00";"08.11.2019 01:45:00";"13.11.2020 20:48:00";"107";"5";""
"Invoice_2024_1001.pdf";"C:\share\Job7\Abteilung-Office-Management\People-und-Culture-Learning-und-Development";".pdf";"493568";"30.11.2022 15:54:00";"17.08.2020 09:25:00";"29.07.2023 21:03:00";"107";"5";""
"Meeting_Minutes_Board_2024-03-22.pptx";"C:\share\Job6\Abteilung-Sales-Operations\Technologie-Cloud-und-Infrastruktur";".pptx";"493568";"27.04.2025 03:45:00";"24.03.2025 05:08:00";"26.07.2025 08:42:00";"114";"5";""
"Employee_Resume_Smith.pdf";"C:\share\Job5\Abteilung-Application-Development\People-und-Culture-Learning-und-Development";".pdf";"493568";"08.11.2024 07:15:00";"05.06.2022 08:02:00";"31.05.2025 12:06:00";"117";"5";""
"Project_OP-Delta_Specs.tar.gz";"C:\share\Job2\ESG-und-Nachhaltigkeit\Betrieb-und-Projekte-Netzbetrieb";".gz";"493568";"26.10.2023 12:10:00";"25.02.2023 18:38:00";"31.05.2024 13:26:00";"99";"5";""
"Budget_Plan_Marketing_FY2024.zip";"C:\share\Job3\Bereich-IT-Operations\Finanzen-Rechnungswesen-und-Buchhaltung";".zip";"493568";"16.03.2018 10:34:00";"15.10.2016 01:45:00";"04.03.2023 07:37:00";"108";"5";""
"Legal_Agreement_MSA_GlobalTech.zip";"C:\share\Job1\06-CISO-Informationssicherheit\06-CISO-Informationssicherheit-Sicherheit-Cyber-Defense-SOC";".zip";"492544";"08.11.2025 07:59:00";"15.05.2025 04:16:00";"09.11.2025 03:06:00";"139";"5";""
"IT_Ticket_TKT01234_Security.pptx";"C:\share\Job8\Abteilung-IT-Helpdesk\Sicherheit-IT-Security-Management";".pptx";"492544";"14.08.2014 11:36:00";"15.04.2014 23:05:00";"20.12.2024 05:16:00";"102";"5";""
"Support_Case_CASE001_Medium.pptx";"C:\share\Job8\Abteilung-QA-und-Testing\Data-und-Analytics-BI-KI-Governance";".pptx";"491520";"01.10.2014 00:01:00";"06.04.2014 14:20:00";"07.07.2020 00:04:00";"107";"5";""
"Customer_CUST5005_Contract.tar.gz";"C:\share\Job9\Team-SOC\Team-SOC-Technologie-Cloud-und-Infrastruktur";".gz";"491520";"06.08.2024 12:51:00";"25.07.2024 01:57:00";"17.07.2025 07:33:00";"101";"5";""
"Sales_Forecast_Q2_2024.tar.gz";"C:\share\Job5\Bereich-Data-und-Analytics\Finanzen-Rechnungswesen-und-Buchhaltung";".gz";"491520";"21.11.2024 06:14:00";"11.05.2024 08:59:00";"17.12.2024 14:00:00";"110";"5";""
"Project_KAM-Alpha_Scope.pdf";"C:\share\Job5\Abteilung-Cloud-Infrastructure\Technologie-Cloud-und-Infrastruktur";".pdf";"490496";"09.08.2024 02:20:00";"29.07.2022 02:34:00";"18.02.2025 22:35:00";"108";"5";""
"Invoice_2024_1001.pptx";"C:\share\Job10\Team-Product-Owners\Sicherheit-Cyber-Defense-SOC";".pptx";"490496";"09.01.2021 06:58:00";"28.12.2018 02:20:00";"13.08.2022 07:41:00";"86";"5";""
"Sales_Forecast_Q1_2025.pptx";"C:\share\Job9\Team-DevOps\Betrieb-und-Projekte-Projektmanagement";".pptx";"490496";"24.04.2020 10:34:00";"07.07.2017 04:00:00";"31.05.2023 14:07:00";"92";"5";""
"Marketing_Campaign_SummerPromo_Feb.pptx";"C:\share\Job8\Abteilung-QA-und-Testing\People-und-Culture-HR-Operations\Forschung-NLP-Sentiment-Analysis-Versuchsreihe-Integrationstests-Messdaten-Auswertung\Windows-Team-AD-M365-Endpoint-Management-Windows-11\SOC-Team-Security-Monitoring-Forensik-Vulnerability-Scan\Project-Control-Team-Terminplanung-Risikomanagement-Design-Phase\Standort-Hamburg-Gebaeude-Guest-WiFi-Infrastruktur-Wartung-Dokumentation-2024";".pptx";"490496";"09.07.2019 20:13:00";"28.09.2018 14:50:00";"26.02.2025 04:59:00";"449";"10";""
"Project_KAM-Alpha_Specs.pdf";"C:\share\Job9\Team-Campaign\Technologie-IT-Operations\Governance-Team-Richtlinien-Zertifizierungen-ISO-9001\Accounting-Hauptbuch-Debitoren-Kreditoren-Steuer-2020\Digital-Marketing-SEO-Social-Media-Fruehjahrsaktion-2024-2021\Training-Team-Trainingsprogramme-E-Learning-Leadership-Basics\Controlling-Kostenanalyse-Budgetkontrolle-2023-Q4";".pdf";"489472";"12.09.2022 15:30:00";"09.09.2020 04:58:00";"16.06.2025 13:37:00";"363";"10";""
"Employee_Meyer_Maria_Resume.zip";"C:\share\Job9\Team-Campaign\Technologie-IT-Operations\Governance-Team-Richtlinien-Zertifizierungen-ISO-9001\Accounting-Hauptbuch-Debitoren-Kreditoren-Steuer-2020\Digital-Marketing-SEO-Social-Media-Fruehjahrsaktion-2024-2021\Training-Team-Trainingsprogramme-E-Learning-Leadership-Basics\Controlling-Kostenanalyse-Budgetkontrolle-2023-Q4";".zip";"489472";"18.09.2025 12:08:00";"19.12.2024 05:43:00";"28.09.2025 16:33:00";"367";"10";""
"Annual_Report_2024.zip";"C:\share\Job3\Bereich-IT-Security-Management\Bereich-IT-Security-Management-Technologie-IT-Operations";".zip";"489472";"10.06.2023 03:10:00";"11.10.2022 22:35:00";"08.05.2025 05:06:00";"124";"5";""
"Employee_Resume_Smith.pdf";"C:\share\Job7\Abteilung-Solution-Architecture\Abteilung-Solution-Architecture-Betrieb-und-Projekte-Prozessmanagement\QA-Automation-Testskripte-Regression-Smoke-Tests\Archiv-Altdaten-2022-Quartal-Q3-Migration-Bereinigung\Campaign-Team-Kampagnenplanung-Medienmanagement-Summer-Campaign\Linux-Team-Serverbetrieb-Hardening-Ubuntu-Server\Qualitaetssicherung-ISO-27001-Zertifizierung-2020-Pruefberichte-Massnahmenkatalog\Risk-Management-Risikobewertung-Audits-Operational-Risk\Analytics-Team-Data-Visuals-Forecasting-Sales-Forecast";".pdf";"488448";"03.10.2025 21:46:00";"29.06.2025 03:51:00";"10.11.2025 19:00:00";"551";"12";""
"Compliance_Report_ISO9001_2022.pdf";"C:\share\Job9\Team-SOC\Team-SOC-Data-und-Analytics-BI-KI-Governance";".pdf";"488448";"08.06.2017 11:43:00";"26.02.2013 21:18:00";"17.05.2020 01:13:00";"102";"5";""
"Meeting_Minutes_Team_2024-06-10.tar.gz";"C:\share\Job8\Abteilung-UX-UI-Design\Vertrieb-und-Marketing-Kampagnen";".gz";"488448";"19.05.2021 13:48:00";"25.07.2016 19:24:00";"23.12.2021 05:00:00";"108";"5";""
"Budget_Plan_Sales_FY2025.pdf";"C:\share\Job8\Abteilung-QA-und-Testing\Data-und-Analytics-BI-KI-Governance";".pdf";"488448";"05.03.2018 13:03:00";"13.06.2017 05:58:00";"05.10.2024 22:07:00";"103";"5";""
"Invoice_2021_4567.pptx";"C:\share\Job8\Abteilung-Infrastructure-Services\Abteilung-Infrastructure-Services-Data-und-Analytics-BI-KI-Governance\Qualitaetssicherung-TISAX-Zertifizierung-2023-Pruefberichte-Massnahmenkatalog\Process-Automation-Workflow-RPA-Reporting-Process\Network-Team-Routing-Firewall-VPN-DMZ\Application-Development-Enterprise-Edition-Sprint-Sprint-03\SOC-Team-Security-Monitoring-Forensik-Vulnerability-Scan\Security-Operations-SIEM-Patchmanagement-Ueberwachung";".pptx";"487424";"21.08.2024 20:50:00";"25.10.2023 11:19:00";"20.01.2025 16:57:00";"477";"11";""
"Invoice_2021_5890.pdf";"C:\share\Job8\Abteilung-Product-Management\Abteilung-Product-Management-Technologie-Softwareentwicklung";".pdf";"487424";"21.06.2024 15:43:00";"18.05.2024 04:05:00";"23.06.2024 18:23:00";"125";"5";""
"Salary_Overview_Admin_May.zip";"C:\share\Job10\Team-Recruiting-Ops\Team-Recruiting-Ops-Kundenerlebnis-Customer-Support\Recruiting-Ops-Interviewkoordination-Bewerbermanagement-Sales\Product-Owners-Backlogpflege-Sprintplanung-Sprint-05\Strategieentwicklung-Q1-2024-MaÃŸnahmenplanung-Umsetzungskontrolle-Reporting\IT-Helpdesk-Benutzersupport-Geraetemanagement-L1-Support\Campaign-Team-Kampagnenplanung-Medienmanagement-Product-Launch\Cloud-Infrastructure-Azure-Team-2022-Projekte";".zip";"487424";"30.04.2019 07:49:00";"26.07.2018 12:54:00";"21.01.2021 02:59:00";"474";"11";""
"Invoice_2024_1001.zip";"C:\share\Job1\Datenschutz-und-Governance\Sicherheit-IT-Security-Management";".zip";"486400";"23.09.2020 18:43:00";"19.04.2020 00:17:00";"17.06.2025 04:14:00";"96";"5";""
"Sales_Forecast_Q1_2021.pdf";"C:\share\Job3\Bereich-IT-Security-Management\Digital-Transformation-Prozessdigitalisierung\Network-Team-Routing-Firewall-VPN-Management-Network\Application-Development-Premium-Serie-Sprint-Sprint-02\Recruiting-Bewerbungsmanagement-Interviews-Data-Scientist-2023\Training-und-Awareness-Security-Schulungen-Secure-Coding\Produktentwicklung-Standard-Serie-Version-Sprint-04-Testberichte-Systemtests-Ergebnisse\Analytics-Team-Data-Visuals-Forecasting-Sales-Forecast";".pdf";"486400";"27.06.2023 22:53:00";"14.03.2022 11:03:00";"08.03.2025 02:56:00";"488";"11";""
"Budget_Plan_RnD_FY2023.tar.gz";"C:\share\Job9\Team-Network\Team-Network-People-und-Culture-Learning-und-Development";".gz";"486400";"04.09.2014 09:00:00";"23.04.2012 09:48:00";"20.09.2023 21:12:00";"113";"5";""
"Training_Material_DataPrivacy_Beginner.tar.gz";"C:\share\Job8\Abteilung-Incident-Response\Digital-Transformation-Prozessdigitalisierung";".gz";"485376";"28.06.2019 09:35:00";"18.01.2016 20:16:00";"17.05.2022 10:36:00";"133";"5";""
"Employee_Fischer_Sophie_Resume.zip";"C:\share\Job2\GB-Technologie\GB-Technologie-Sicherheit-Cyber-Defense-SOC";".zip";"485376";"29.01.2021 09:02:00";"19.11.2016 03:00:00";"02.07.2023 13:05:00";"107";"5";""
"Invoice_2024_1001.pdf";"C:\share\Job2\Assistenz-der-Geschaeftsfuehrung\Technologie-Network-Engineering";".pdf";"485376";"14.01.2025 01:54:00";"18.12.2024 17:09:00";"28.04.2025 18:23:00";"100";"5";""
"Operations_SOP_SOP456.pdf";"C:\share\Job5\Bereich-Digital-Transformation\Bereich-Digital-Transformation-Technologie-IT-Operations";".pdf";"485376";"15.02.2024 09:56:00";"15.12.2022 04:35:00";"27.08.2024 06:45:00";"127";"5";""
"Operations_SOP_SOP123.pdf";"C:\share\Job6\Abteilung-HR-Services\Betrieb-und-Projekte-Netzbetrieb";".pdf";"484352";"03.12.2016 17:30:00";"12.03.2015 21:10:00";"08.08.2022 22:03:00";"94";"5";""
"Marketing_Campaign_BlackFriday_Mar.zip";"C:\share\Job7\Abteilung-Office-Management\Facility-und-Workplace-Management";".zip";"484352";"01.12.2015 11:00:00";"11.05.2012 06:14:00";"18.09.2020 12:08:00";"114";"5";""
"Invoice_2024_1001.pptx";"C:\share\Job10\Team-UX-Lab\Sicherheit-IT-Security-Management";".pptx";"484352";"20.08.2023 01:01:00";"13.10.2022 20:11:00";"23.04.2024 05:17:00";"83";"5";""
"Project_KAM-Alpha_Scope.pdf";"C:\share\Job1\Strategie-und-Kommunikation\Betrieb-und-Projekte-Projektmanagement\AI-und-Automation-KI-Projekte-Machine-Learning-Document-Classification\Legal-Review-Team-Vertragspruefung-Dokumentation-Lizenzvertrag\Controlling-Kostenanalyse-Budgetkontrolle-2024-Q3\Data-Engineering-ETL-Datenintegration-Architektur-Web-Analytics\AI-und-Automation-KI-Projekte-Machine-Learning-Chatbot-Assistant";".pdf";"484352";"02.10.2020 22:15:00";"30.03.2019 19:22:00";"24.08.2023 22:05:00";"421";"10";""
"RnD_Prototype_Orion_beta.pdf";"C:\share\Job7\Abteilung-Talent-Development\Technologie-Softwareentwicklung\Digital-Marketing-SEO-Social-Media-Produktlaunch-Q2-2023\AI-Research-Machine-Learning-NLP-Pilotprojekte-Recommendation-Engine\UX-UI-Design-Designsysteme-Nutzererfahrung-Mobile-Redesign\Key-Account-Management-Grosskundenbetreuung-Weber-Industriebedarf\Analytics-Team-Data-Visuals-Forecasting-Customer-Churn\Azure-Team-Cloud-Betrieb-Automatisierung-Azure-SQL";".pdf";"484352";"08.11.2024 07:11:00";"14.11.2021 02:27:00";"27.04.2025 12:27:00";"460";"11";""
